"class","order","family","genus","sci_name","tax_level","life_stage","depth_min","depth_max","temp_min","temp_max","temp_mean","vert_habitat","vert_benthic","vert_demersal","vert_epipelagic","vert_mesopelagic","vert_bathypelagic","horz_habitat","horz_intertidal","horz_reef","horz_coastal","horz_continental_shelf","horz_continental_slope","horz_oceanic","diel_migrant","refuge","season_migrant","body_shape","l_min_TL","l_max_TL","phys_defense","defense_spines","exoskeleton","transparent","col_disrupt","silver","countershade","photophore","gregarious","gregarious_solitary","gregarious_shoaling","gregarious_schooling","trophic_level","IUCN_status","commercial","recreational","lipid","protein","energy","lipid_pacific","protein_pacific","energy_pacific","TL_BH","SL_BH","TL_TH","SL_TH","SL_TL","eye_TL"
"Actinopterygii","Perciformes","Ammodytidae","Ammodytes","Ammodytes personatus","species",NA,-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,"-9999",-9999,-9999,2.8,NA,4.85734121533333,2.8,NA,4.85734121533333,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Perciformes","Ammodytidae","Ammodytes","Ammodytes tobianus","species","adult",1,96,7.3,13.5,10.2,"demersal",1,1,1,0,0,"continental shelf",1,0,1,1,0,0,1,1,0,"elongated",7.21571530747189,22.2022009460673,0,0,0,0,0,1,1,0,"schooling",0,0,1,3.08,"DD",1,0,-9999,-9999,-9999,-9999,-9999,-9999,11.3523436326923,10.2321708338387,NA,NA,0.900811592894919,0.0281744212699575
"Actinopterygii","Perciformes","Ammodytidae","Ammodytes","Ammodytes tobianus","species","juvenile",1,96,7.3,13.5,10.2,"epipelagic",0,0,1,0,0,"continental shelf",1,0,1,1,0,0,1,1,0,"elongated",2.45731724814853,6.94459222302845,0,0,0,0,0,1,1,0,"schooling",0,0,1,NA,"DD",0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Perciformes","Ammodytidae","Ammodytes","Ammodytes tobianus","species","larva",1,96,7.3,13.5,10.2,"epipelagic",0,0,1,0,0,"continental shelf",1,0,1,1,0,0,1,1,0,"elongated",NA,NA,0,0,0,1,0,0,0,0,"schooling",0,0,1,NA,"DD",0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Perciformes","Ammodytidae","Ammodytoides","Ammodytoides gilli","species","larva",NA,NA,NA,NA,NA,"epipelagic",0,0,1,0,0,"coastal",0,0,1,0,0,0,1,0,NA,"elongated",NA,NA,0,0,0,0,0,0,0,0,"schooling",0,0,1,NA,"LC",0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Perciformes","Ammodytidae","Ammodytoides","Ammodytoides pylei","species","larva",NA,NA,NA,NA,NA,"epipelagic",0,0,1,0,0,"coastal",0,0,1,0,0,1,1,0,NA,"elongated",NA,NA,0,0,0,0,0,0,0,0,"schooling",0,0,1,NA,"NE",0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Perciformes","Anarhichadidae","Anarrhichthys","Anarrhichthys ocellatus","species","adult",1,226,1.2,10.5,4.7,"benthic",1,1,0,0,0,"continental shelf",0,0,1,1,0,0,0,1,0,"eel-like",50,240,1,1,0,0,1,0,0,0,"solitary",1,1,0,3.51,"LC",1,0,NA,NA,NA,NA,NA,NA,14.4024371511955,14.4024371511955,9.95801472670632,9.95801472670632,1,0.016591182179499
"Actinopterygii","Perciformes","Anarhichadidae","Anarrhichthys","Anarrhichthys ocellatus","species","juvenile",1,226,1.2,10.5,4.7,"epipelagic",0,1,1,0,0,"continental shelf",0,0,0,1,1,0,0,1,0,"eel-like",8.30287406681841,50,1,1,0,0,1,0,0,0,"shoaling",0,1,0,NA,"LC",0,0,NA,NA,NA,NA,NA,NA,20.5369433328949,20.2792262510568,14.8454274560776,14.6655238356338,0.987609824502874,0.013087426471985
"Actinopterygii","Perciformes","Anarhichadidae","Anarrhichthys","Anarrhichthys ocellatus","species","larva",NA,NA,NA,NA,NA,"epipelagic",0,0,1,0,0,"continental shelf",0,0,0,1,1,0,0,0,0,"eel-like",NA,NA,0,0,0,1,0,0,0,0,"schooling",0,0,1,NA,"LC",0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Malacostraca","Amphipoda","Phrosinidae","Anchylomera","Anchylomera blossevillei","species","adult",0,300,NA,NA,NA,"epipelagic",0,0,1,1,0,"continental shelf",0,0,0,1,0,1,1,0,1,"globiform",0.6,1.1,1,1,1,0,0,0,0,0,"schooling",0,0,1,NA,"NE",0,0,NA,NA,NA,NA,NA,NA,3.86977320130295,3.06808488093431,1.86090066889166,1.47782792915044,0.794357983233998,0.253629073935746
"Malacostraca","Amphipoda","Phrosinidae","Anchylomera","Anchylomera blossevillei","species","juvenile",0,300,NA,NA,NA,"epipelagic",0,0,1,1,0,"continental shelf",0,0,0,1,0,1,1,0,1,"globiform",NA,0.6,1,1,1,0,0,0,0,0,"schooling",0,0,1,NA,"NE",0,0,NA,NA,NA,NA,NA,NA,-9999,-9999,-9999,-9999,-9999,-9999
"Cephalopoda","Oegopsida","Ancistrocheiridae","Ancistrocheirus","Ancistrocheirus lesueurii","species","adult",1,700,11.8,26.5,18.3,"mesopelagic",0,0,1,1,1,"oceanic",0,0,0,0,0,1,1,0,1,"fusiform",24.5667461764433,98.7486856111936,0,0,0,0,1,0,0,1,"solitary",1,1,0,NA,"LC",0,0,NA,NA,NA,NA,NA,NA,6.53010348142899,2.72758355806098,2.34797062746611,0.907464540701019,0.415195399779098,0.0619700709073132
"Cephalopoda","Oegopsida","Ancistrocheiridae","Ancistrocheirus","Ancistrocheirus lesueurii","species","juvenile",1,700,11.8,26.5,18.3,"epipelagic",0,0,1,1,0,"oceanic",0,0,0,0,0,1,1,0,1,"fusiform",4.93976020696109,20.1542216444013,0,0,0,0,1,0,0,1,"shoaling",0,1,0,NA,"LC",0,0,NA,NA,NA,NA,NA,NA,-9999,-9999,-9999,-9999,-9999,-9999
"Cephalopoda","Oegopsida","Ancistrocheiridae","Ancistrocheirus","Ancistrocheirus lesueurii","species","larva",NA,NA,NA,NA,NA,"epipelagic",0,0,1,1,0,"oceanic",0,0,0,0,0,1,1,0,1,"fusiform",NA,NA,0,0,0,1,1,0,0,1,"schooling",0,0,1,NA,"LC",0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Cephalopoda","Oegopsida","Onychoteuthidae","Ancistrocheirus","Ancistroteuthis lichtensteinii","species","adult",0,1102,9.1,20,14.1,"demersal",0,1,1,1,0,"continental shelf",0,0,0,1,1,0,1,0,1,"fusiform",35.7113753037111,53.5670629555666,0,0,0,0,1,0,0,0,"schooling",0,1,1,NA,"LC",0,0,NA,NA,NA,NA,NA,NA,8.59555139407798,4.7333367174369,3.58374535247846,1.83369359252249,0.560045638956997,0.0444971717754115
"Cephalopoda","Oegopsida","Onychoteuthidae","Ancistrocheirus","Ancistroteuthis lichtensteinii","species","juvenile",0,1102,9.1,20,14.1,"demersal",0,1,1,1,0,"continental shelf",0,0,0,1,1,0,1,0,1,"fusiform",3.10620858890321,38.8276073612901,0,0,0,0,1,0,0,0,"schooling",0,1,1,NA,"LC",0,0,NA,NA,NA,NA,NA,NA,-9999,-9999,-9999,-9999,-9999,-9999
"Cephalopoda","Oegopsida","Onychoteuthidae","Ancistrocheirus","Ancistroteuthis lichtensteinii","species","larva",NA,NA,NA,NA,NA,"epipelagic",0,0,1,0,0,"continental shelf",0,0,0,1,1,0,0,0,1,"fusiform",NA,NA,0,0,0,1,0,0,0,0,"schooling",0,0,1,NA,"LC",0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Scorpaeniformes","Anoplopomatidae","Anoplopoma","Anoplopoma fimbria","species","adult",175,2740,1.4,5.5,2.5,"demersal",0,1,0,0,0,"continental shelf",0,0,0,1,1,0,1,1,1,"fusiform",52.8,120,1,1,0,0,1,0,0,0,"solitary",1,0,0,3.84,"NE",1,0,10.034,11.512,5.72177398083333,10.034,11.512,5.72177398083333,5.49404925178233,4.66213668402311,3.05903643361501,2.62270508984036,0.849833637963547,0.0257709118576891
"Actinopterygii","Scorpaeniformes","Anoplopomatidae","Anoplopoma","Anoplopoma fimbria","species","juvenile",0,2740,1.4,5.5,2.5,"epipelagic",0,0,1,0,0,"continental shelf",0,0,1,1,0,0,0,0,1,"fusiform",2.38946181092537,52.8,1,1,0,0,1,0,1,0,"shoaling",0,1,0,NA,"NE",0,0,10.034,11.512,5.72177398083333,10.034,11.512,5.72177398083333,5.97644860812308,5.25427378723145,NA,NA,0.878858992597472,0.0332189272538613
"Actinopterygii","Scorpaeniformes","Anoplopomatidae","Anoplopoma","Anoplopoma fimbria","species","larva",NA,NA,NA,NA,NA,"epipelagic",0,0,1,0,0,"oceanic",0,0,0,1,0,1,0,0,1,"elongated",0.5,NA,0,0,0,1,0,0,0,0,"schooling",0,0,1,NA,"NE",0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Aulopiformes","Anotopteridae","Anotopterus","Anotopterus nikparini","species","adult",0,2750,1.4,15.3,5.7,"mesopelagic",0,0,1,1,1,"oceanic",0,0,0,0,0,1,1,0,1,"elongated",43,146,0,0,0,0,0,1,1,0,"schooling",0,0,1,4.5,"LC",0,0,NA,NA,NA,NA,NA,NA,14.4544897925629,13.5912731085568,13.8715568739684,13.036127404695,0.937415037925359,0.019153685579617
"Actinopterygii","Aulopiformes","Anotopteridae","Anotopterus","Anotopterus nikparini","species","juvenile",0,2750,1.4,15.3,5.7,"mesopelagic",0,0,1,1,1,"oceanic",0,0,0,0,0,1,1,0,1,"elongated",NA,43,0,0,0,0,0,1,1,0,"schooling",0,0,1,NA,"LC",0,0,NA,NA,NA,NA,NA,NA,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Aulopiformes","Anotopteridae","Anotopterus","Anotopterus nikparini","species","larva",NA,NA,NA,NA,NA,"mesopelagic",0,0,1,1,0,"oceanic",0,0,0,0,0,1,1,0,1,"elongated",NA,NA,0,0,0,1,0,0,0,0,"schooling",0,0,1,NA,"LC",0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Aulopiformes","Anotopteridae","Anotopterus","Anotopterus pharao","species","adult",0,5100,3.2,8.4,3.9,"mesopelagic",0,0,0,1,1,"oceanic",0,0,0,0,0,1,1,0,1,"elongated",81.8030264974789,103.466278573886,0,0,0,0,0,1,1,0,"schooling",0,0,1,4.34,"LC",0,0,NA,NA,10.87,NA,NA,NA,14.608832623648,13.5358049162677,12.9580832598797,11.9567607715066,0.927838531772894,0.0312489094290915
"Actinopterygii","Aulopiformes","Anotopteridae","Anotopterus","Anotopterus pharao","species","juvenile",0,5100,3.2,8.4,3.9,"mesopelagic",0,0,0,1,1,"oceanic",0,0,0,0,0,1,1,0,1,"elongated",5.50609234928393,83.5824818621301,0,0,0,0,0,1,1,0,"schooling",0,0,1,NA,"LC",0,0,NA,NA,10.87,NA,NA,NA,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Aulopiformes","Anotopteridae","Anotopterus","Anotopterus pharao","species","larva",NA,NA,NA,NA,NA,"mesopelagic",0,0,1,1,0,"oceanic",0,0,0,0,0,1,1,0,1,"elongated",0.38,NA,0,0,0,1,0,0,0,0,"schooling",0,0,1,NA,"LC",0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Perciformes","Caproidae","Antigonia","Antigonia capros","species","adult",50,900,10.5,23.6,15.9,"demersal",0,1,0,0,0,"continental shelf",0,0,0,1,0,0,1,0,0,"compressiform",12,30.5,1,1,0,0,0,1,0,0,"shoaling",1,1,0,4.05,"LC",1,0,2.16,15.95,6.59,2.16,15.95,NA,1.12770537703403,0.848750838883824,0.907612248619679,0.683780207286485,0.754523587756125,0.0968418878724362
"Actinopterygii","Perciformes","Caproidae","Antigonia","Antigonia capros","species","juvenile",50,900,10.5,23.6,15.9,"epipelagic",0,0,1,0,0,"continental shelf",0,0,0,1,0,0,1,0,0,"compressiform",NA,12,1,1,0,0,1,1,0,0,"shoaling",0,1,0,NA,"LC",0,0,2.16,15.95,6.59,2.16,15.95,NA,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Perciformes","Caproidae","Antigonia","Antigonia capros","species","larva",NA,NA,NA,NA,NA,"epipelagic",0,0,1,0,0,"continental shelf",0,0,0,1,0,0,1,0,0,"compressiform",NA,NA,0,0,0,1,0,0,0,0,"schooling",0,0,1,NA,"LC",0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Gadiformes","Moridae","Antimora","Antimora rostrata","species","adult",350,3000,1.9,4.6,2.9,"benthic",1,0,0,0,1,"continental slope",0,0,0,0,1,0,0,1,1,"elongated",41,80,0,0,0,0,0,1,0,0,"shoaling",0,1,0,3.58,"LC",0,0,0.29,NA,4.32825,NA,NA,NA,5.15575784349625,4.5928845353355,2.40316611851867,2.12533573920631,0.89197088973677,0.0428873675194979
"Actinopterygii","Gadiformes","Moridae","Antimora","Antimora rostrata","species","juvenile",350,3000,1.9,4.6,2.9,"bathypelagic",1,0,0,0,1,"continental slope",0,0,0,0,1,0,0,0,1,"elongated",NA,41,0,0,0,0,0,1,0,0,"shoaling",0,1,0,NA,"LC",0,0,0.29,NA,4.32825,NA,NA,NA,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Gadiformes","Moridae","Antimora","Antimora rostrata","species","larva",NA,NA,NA,NA,NA,"bathypelagic",0,0,0,0,1,"continental slope",0,0,0,0,1,0,NA,0,1,"elongated",NA,NA,0,0,0,0,0,1,0,0,"schooling",0,0,1,NA,"LC",0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Aulopiformes","Paralepididae","Arctozenus","Arctozenus risso","species","adult",0,2200,0.8,10.8,4.1,"mesopelagic",0,0,0,1,1,"oceanic",0,0,0,1,0,1,1,0,1,"elongated",NA,32.7477223252604,0,0,0,0,0,1,0,0,"solitary",1,0,1,3.92,"LC",0,0,4.615,15.8,4.3,NA,NA,NA,13.1973470810214,12.113742183022,8.01932806948717,7.3658375215426,0.916094246251108,0.0307084096156233
"Actinopterygii","Aulopiformes","Paralepididae","Arctozenus","Arctozenus risso","species","juvenile",0,2200,0.8,10.8,4.1,"mesopelagic",0,0,0,1,1,"oceanic",0,0,0,1,0,1,1,0,1,"elongated",1.49528378064178,NA,0,0,0,0,0,1,0,0,"solitary",1,0,1,NA,"LC",0,0,4.615,15.8,4.3,NA,NA,NA,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Aulopiformes","Paralepididae","Arctozenus","Arctozenus risso","species","larva",NA,NA,NA,NA,NA,"epipelagic",0,0,1,1,0,"oceanic",0,0,0,0,0,1,1,0,1,"elongated",NA,NA,0,0,0,1,0,0,0,0,"schooling",0,0,1,NA,"LC",0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Argentiniformes","Argentinidae","Argentina","Argentina sialis","species","adult",11,325,9.1,18.5,14.4,"demersal",0,1,1,1,0,"coastal",0,0,1,1,0,1,0,1,1,"elongated",8.3,22,0,0,0,0,0,1,0,0,"schooling",0,0,1,3.1,"LC",0,0,NA,NA,NA,NA,NA,NA,6.79638536215409,5.80236461978583,3.12391386424595,2.65311851796532,0.852185542575298,0.0687698986906223
"Actinopterygii","Argentiniformes","Argentinidae","Argentina","Argentina sialis","species","juvenile",11,325,9.1,18.5,14.4,"demersal",0,1,1,1,0,"coastal",0,0,1,1,0,1,0,0,1,"elongated",3,8.3,0,0,0,0,0,1,0,0,"schooling",0,0,1,NA,"LC",0,0,NA,NA,NA,NA,NA,NA,11.2751594782443,9.8599685804056,6.8622173289487,6.00091265989657,0.874485952897664,0.0486012007802538
"Actinopterygii","Argentiniformes","Argentinidae","Argentina","Argentina sialis","species","larva",NA,NA,NA,NA,NA,"epipelagic",0,0,1,1,0,"coastal",0,0,1,1,0,0,NA,0,NA,"elongated",0.7,3,0,0,0,0,0,0,0,0,"schooling",0,0,1,NA,"LC",0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Cephalopoda","Octopoda","Argonautidae","Argonauta","Argonauta argo","species","adult",0,200,13.6,27.8,23.8,"epipelagic",0,0,1,0,0,"oceanic",0,0,0,1,0,1,0,1,1,"compressiform",6.39916002070395,29.9960625970498,1,0,1,0,1,0,0,0,"schooling",1,1,1,4.5,"LC",1,0,NA,NA,3.79374678966,NA,NA,3.79374678966,2.77803979041028,1.26612629821611,2.77803979041028,1.26612629821611,0.500065631996491,0.0687717239198642
"Cephalopoda","Octopoda","Argonautidae","Argonauta","Argonauta argo","species","juvenile",0,200,13.6,27.8,23.8,"epipelagic",0,0,1,0,0,"oceanic",0,0,0,1,0,1,0,1,1,"globiform",0.627708762578966,8.03467216101077,1,0,1,0,1,0,0,0,"schooling",1,1,1,NA,"LC",0,0,NA,NA,3.79374678966,NA,NA,3.79374678966,3.02103037724565,1.26251470469836,2.76333790576488,1.01704123531341,0.39827387301854,0.146040976307201
"Cephalopoda","Octopoda","Argonautidae","Argonauta","Argonauta argo","species","larva",NA,NA,NA,NA,NA,"epipelagic",0,0,1,0,0,"oceanic",0,0,0,1,0,1,0,0,1,"globiform",NA,NA,0,0,0,1,0,0,0,0,"schooling",0,0,1,NA,"LC",0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Cephalopoda","Octopoda","Argonautidae","Argonauta","Argonauta nodosus","species","adult",0,4850,NA,NA,NA,"epipelagic",0,0,1,0,0,"oceanic",0,0,0,1,0,1,0,0,1,"compressiform",NA,30.6893175163517,1,0,1,0,1,0,0,0,"schooling",1,1,1,NA,"LC",0,0,NA,NA,NA,NA,NA,NA,3.50150620324223,1.46758722641436,2.79439980648244,1.27683787740485,0.449342022436716,0.103989727911247
"Cephalopoda","Octopoda","Argonautidae","Argonauta","Argonauta nodosus","species","juvenile",0,4850,NA,NA,NA,"epipelagic",0,0,1,0,0,"oceanic",0,0,0,1,0,1,0,0,1,"globiform",NA,NA,1,0,1,0,1,0,0,0,"schooling",1,1,1,NA,"LC",0,0,NA,NA,NA,NA,NA,NA,-9999,-9999,-9999,-9999,-9999,-9999
"Cephalopoda","Octopoda","Argonautidae","Argonauta","Argonauta nodosus","species","larva",NA,NA,NA,NA,NA,"epipelagic",0,0,1,0,0,"oceanic",0,0,0,1,0,1,0,0,1,"globiform",NA,NA,0,0,0,1,0,0,0,0,"schooling",0,0,1,NA,"LC",0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Cephalopoda","Octopoda","Argonautidae","Argonauta","Argonauta nouryi","species","adult",0,20,19,28.9,25.1,"epipelagic",0,0,1,0,0,"oceanic",0,0,0,1,0,1,0,0,1,"compressiform",2,17.4,1,0,1,0,1,0,0,0,"schooling",1,1,1,3.44,"LC",0,0,NA,NA,NA,NA,NA,NA,NA,1.70843872577247,NA,1.70843872577247,NA,NA
"Cephalopoda","Octopoda","Argonautidae","Argonauta","Argonauta nouryi","species","juvenile",0,20,19,28.9,25.1,"epipelagic",0,0,1,0,0,"oceanic",0,0,0,1,0,1,0,0,1,"globiform",1.55671773119584,2,1,0,1,0,1,0,0,0,"schooling",1,1,1,NA,"LC",0,0,NA,NA,NA,NA,NA,NA,-9999,-9999,-9999,-9999,-9999,-9999
"Cephalopoda","Octopoda","Argonautidae","Argonauta","Argonauta nouryi","species","larva",NA,NA,NA,NA,NA,"epipelagic",0,0,1,0,0,"oceanic",0,0,0,1,0,1,0,0,1,"globiform",NA,NA,0,0,0,1,0,0,0,0,"schooling",0,0,1,NA,"LC",0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Stomiiformes","Sternoptychidae","Argyropelecus","Argyropelecus aculeatus","species","adult",100,2056,4.9,13.7,8,"mesopelagic",0,0,1,1,0,"oceanic",0,0,0,0,0,1,1,0,0,"compressiform",2.49649954853347,9.86711726325134,1,1,0,0,0,1,0,1,"solitary",1,0,0,3.71,"LC",0,0,1,11.3,3.428,NA,NA,NA,1.68311866984355,1.41425798387472,1.44398106541035,1.21108801719825,0.841177800826606,0.109884274313756
"Actinopterygii","Stomiiformes","Sternoptychidae","Argyropelecus","Argyropelecus aculeatus","species","juvenile",100,2056,4.9,13.7,8,"mesopelagic",0,0,1,1,0,"oceanic",0,0,0,0,0,1,1,0,0,"compressiform",0.917247347555639,2.75174204266692,1,1,0,0,0,1,0,1,"solitary",1,0,0,NA,"LC",0,0,1,11.3,3.428,NA,NA,NA,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Stomiiformes","Sternoptychidae","Argyropelecus","Argyropelecus aculeatus","species","larva",NA,NA,NA,NA,NA,"mesopelagic",0,0,1,1,0,"oceanic",0,0,0,0,0,1,1,0,0,"compressiform",NA,NA,0,0,0,0,1,0,0,1,"schooling",0,0,1,NA,"LC",0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Stomiiformes","Sternoptychidae","Argyropelecus","Argyropelecus hemigymnus","species","juvenile",-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,"-9999",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,NA,NA,NA,NA,NA,NA
"Actinopterygii","Stomiiformes","Sternoptychidae","Argyropelecus","Argyropelecus olfersii","species","adult",100,800,5.1,13.3,8.5,"mesopelagic",0,0,1,1,0,"oceanic",0,0,0,0,0,1,1,0,1,"compressiform",NA,11,1,1,0,0,0,1,0,1,"shoaling",0,1,0,3.36,"LC",0,0,1.3,14.8,3.5,NA,NA,NA,1.97490772453378,1.50028832721097,1.80104981698114,1.36765845144297,0.759731568098875,0.0879693791807599
"Actinopterygii","Stomiiformes","Sternoptychidae","Argyropelecus","Argyropelecus olfersii","species","juvenile",100,800,5.1,13.3,8.5,"mesopelagic",0,0,1,1,0,"oceanic",0,0,0,0,0,1,1,0,1,"compressiform",NA,NA,1,1,0,1,1,1,0,1,"shoaling",0,1,0,NA,"LC",0,0,1.3,14.8,3.5,NA,NA,NA,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Stomiiformes","Sternoptychidae","Argyropelecus","Argyropelecus olfersii","species","larva",NA,NA,NA,NA,NA,"epipelagic",0,0,1,0,0,"oceanic",0,0,0,0,0,1,1,0,1,"elongated",NA,NA,0,0,0,1,0,0,0,0,"schooling",0,0,1,NA,"LC",0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Stomiiformes","Sternoptychidae","Argyropelecus","Argyropelecus sladeni","species","adult",0,2926,3.7,11.6,6.2,"mesopelagic",0,0,1,1,1,"oceanic",0,0,0,0,0,1,1,0,NA,"compressiform",NA,7,0,0,0,0,0,1,0,1,"solitary",1,0,0,3.1,"LC",0,0,3.6,NA,NA,3.6,NA,NA,2.05731357476367,1.658322210491,1.76304491860973,1.39242567600879,0.80637753798605,0.100520825941645
"Actinopterygii","Stomiiformes","Sternoptychidae","Argyropelecus","Argyropelecus sladeni","species","juvenile",0,2926,3.7,11.6,6.2,"mesopelagic",0,0,1,1,0,"oceanic",0,0,0,0,0,1,1,0,NA,"compressiform",1.70345935974619,NA,0,0,0,0,0,1,0,NA,"solitary",1,0,0,NA,"LC",0,0,3.6,NA,NA,3.6,NA,NA,2.00629968820584,1.53111348371482,1.83006634850425,1.39662049431576,0.763152929104043,0.0659665905530008
"Actinopterygii","Stomiiformes","Sternoptychidae","Argyropelecus","Argyropelecus sladeni","species","larva",NA,NA,NA,NA,NA,"mesopelagic",0,0,1,1,0,"oceanic",0,0,0,0,0,1,1,0,NA,"compressiform",NA,NA,0,0,0,0,0,1,0,NA,"schooling",0,0,1,NA,"LC",0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Stomiiformes","Stomiidae","Aristostomias","Aristostomias scintillans","species","adult",0,1219,4.8,9.3,6.5,"bathypelagic",0,0,1,1,1,"oceanic",0,0,0,0,0,1,1,0,NA,"elongated",5,23,0,0,0,0,0,0,0,1,"solitary",1,0,0,3.5,"NE",0,0,-9999,-9999,-9999,-9999,-9999,-9999,6.1444926932882,5.49417018101649,3.52137741674259,3.42172158113169,0.912525335562163,0.0377924378357744
"Actinopterygii","Stomiiformes","Stomiidae","Aristostomias","Aristostomias scintillans","species","juvenile",0,1219,4.8,9.3,6.5,"bathypelagic",0,0,1,1,1,"oceanic",0,0,0,0,0,1,1,0,NA,"elongated",4.5,5,0,0,0,0,0,0,0,1,"solitary",1,0,0,NA,"NE",0,0,-9999,-9999,-9999,-9999,-9999,-9999,11.8720204081633,11.3054081632653,NA,NA,0.952273309393205,0.0355681081740811
"Actinopterygii","Stomiiformes","Stomiidae","Aristostomias","Aristostomias scintillans","species","larva",NA,NA,NA,NA,NA,"bathypelagic",0,0,1,1,1,"oceanic",0,0,0,0,0,1,NA,0,NA,"elongated",NA,NA,0,0,0,0,0,0,0,1,"schooling",0,0,1,NA,"NE",0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Pleuronectiformes","Bothidae","Arnoglossus","Arnoglossus imperialis","species","adult",20,350,9.8,19.2,11.7,"benthic",1,1,0,0,0,"continental shelf",0,0,1,1,0,1,1,1,1,"depressiform",6,25,0,0,0,0,1,0,0,0,"solitary",1,0,0,3.84,"LC",1,0,1.8,18.8,5.4,NA,NA,NA,2.95439822313399,2.49072677316174,2.07333292916504,1.74711729865197,0.843008555060385,0.0599815112173624
"Actinopterygii","Pleuronectiformes","Bothidae","Arnoglossus","Arnoglossus imperialis","species","juvenile",20,350,9.8,19.2,11.7,"demersal",0,1,1,0,0,"continental shelf",0,0,1,1,0,1,1,1,1,"compressiform",3.88334195005895,6,0,0,0,0,1,0,0,0,"shoaling",0,1,0,NA,"LC",0,0,1.8,18.8,5.4,NA,NA,NA,-9999,-9999,-9999,-9999,-9999,-9999
"Actinopterygii","Pleuronectiformes","Bothidae","Arnoglossus","Arnoglossus imperialis","species","larva",NA,NA,NA,NA,NA,"epipelagic",0,1,1,0,0,"coastal",0,0,1,1,0,0,1,1,1,"compressiform",NA,NA,0,0,0,1,0,0,0,0,"schooling",0,0,1,NA,"LC",0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
