"class","order","family","genus","sci_name","alt_names","tax_level","life_stage","trait_note","trait_confidence","depth_min","depth_max","temp_min","temp_max","temp_mean","vert_habitat","vert_habitat_2","vert_habitat_3","horz_habitat","horz_habitat_2","horz_habitat_3","habitat_note","habitat_note2","habitat_ref","habitat_url","habitat_ref2","habitat_url2","habitat_ref3","habitat_url3","habitat_ref4","habitat_url4","DemersPelag","diel_migrant","diel_note","diel_note2","diel_ref","diel_url","diel_ref2","diel_url2","diel_ref3","diel_url3","refuge","refuge_note","refuge_ref","refuge_url","refuge_ref2","refuge_url2","refuge_ref3","refuge_url3","refuge_ref4","refuge_url4","season_migrant","season_note","season_ref","season_url","season_ref2","season_url2","season_ref3","season_url3","AnaCat","body_shape","l_min","l_min_type","l_max","l_max_type","l_note","l_ref","l_url","l_ref2","l_url2","l_ref3","l_url3","l_ref4","l_url4","defense_spines_num","exoskeleton","exoskeleton_note","transparent","col_disrupt","col_disrupt_type","silver","countershade","countershade_silver_note","countershade_ref","countershade_url","silver_ref","silver_url","photophore_num","photophore_note","photophore_ref","photophore_url","photophore_ref2","photophore_url2","gregarious_original","gregarious","gregarious_2","gregarious_3","gregarious_note","gregarious_ref","gregarious_url","gregarious_ref2","gregarious_url2","gregarious_ref3","gregarious_url3","trophic_level","troph_lev_se","troph_estimate","IUCN_status","fisheries_status","recreational","addl_ref","addl_url","addl_ref2","addl_url2","addl_ref3","addl_url3","addl_ref4","addl_url4"
"Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","Sebastes wilsoni",NA,"species","juvenile","almost nothing known","low",30,274,4.6,9.5,6.4,"epipelagic","demersal",NA,"continental shelf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Much greater abundance during the day than at night.","Much greater abundance during the day than at night.","Auth, T. D., Brodeur, R. D. & Fisher, K. M. Diel variation in vertical distribution of an offshore icthyoplankon community off the Oregon coast. Fishery Bulletin 105, 313–326 (2007).","https://aquadocs.org/bitstream/handle/1834/25517/auth_Fish_Bull_2007.pdf?sequence=1&isAllowed=y",NA,NA,NA,NA,1,"initially pelagic then associate with benthos","Rooper, C. N., Boldt, J. L. & Zimmermann, M. An assessment of juvenile Pacific Ocean perch (Sebastes alutus) habitat use in a deepwater nursery. Estuarine, Coastal and Shelf Science 75, 371–380 (2007).","10.1016/j.ecss.2007.05.006",NA,NA,NA,NA,NA,NA,1,"seasonal parturition",NA,NA,NA,NA,NA,NA,NA,"fusiform",3.5,"SL",NA,NA,"Juvenile by 35mmSL","Froese, R. & Pauly, D. FishBase. FishBase https://www.fishbase.se/search.php (2023).","https://www.fishbase.se/summary/Sebastes-wilsoni.html","Matarese, A. C., Kendall, A. W., Blood, D. M. & Vinter, B. M. Laboratory Guide to Early Life History Stages of Northeast Pacific Fishes. NOAA Technical Reports NMFS 80, 1–652 (1989).","https://www.st.nmfs.noaa.gov/spo/SPO/tr80opt.pdf",NA,NA,NA,NA,16,0,NA,0,1,"pattern",0,0,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"schooling","shoaling","schooling",NA,"The most abundant species, squarespot (Sebastes hopkinsi), halfbanded (Sebastes semicinctus), shortbelly (Sebastes jordani), and pygmy rockfishes (Sebastes wilsoni), are dwarf taxa that either school or aggregate.","Love, M. S., Yoklavich, M. & Schroeder, D. M. Demersal fish assemblages in the Southern California Bight based on visual surveys in deep water. Environ Biol Fish 84, 55–68 (2009).","10.1007/s10641-008-9389-8",NA,NA,NA,NA,NA,NA,NA,"NE","none",0,"Froese, R. & Pauly, D. FishBase. FishBase https://www.fishbase.se/search.php (2023).","https://www.fishbase.se/summary/Sebastes-wilsoni.html",NA,NA,NA,NA,NA,NA
"Actinopterygii","Gadiformes","Merlucciidae","Merluccius","Merluccius productus",NA,"species","larva","species level info, but not a lot out there","medium",NA,NA,NA,NA,NA,"epipelagic",NA,NA,"continental slope","continental shelf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"vertical distribution of larvae",NA,"Bailey, K. M. Larval Transport and Recruitment of Pacific Hake Merluccius productus. Mar. Ecol. Prog. Ser. 6, 1–9 (1981).","10.3354/meps006001",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"winter spawning","Bailey, K. M. Larval Transport and Recruitment of Pacific Hake Merluccius productus. Mar. Ecol. Prog. Ser. 6, 1–9 (1981).","10.3354/meps006001",NA,NA,NA,NA,NA,"elongated",0.24,"NL",3.5,"SL",NA,"Matarese, A. C., Kendall, A. W., Blood, D. M. & Vinter, B. M. Laboratory Guide to Early Life History Stages of Northeast Pacific Fishes. NOAA Technical Reports NMFS 80, 1–652 (1989).","https://www.st.nmfs.noaa.gov/spo/SPO/tr80opt.pdf",NA,NA,NA,NA,NA,NA,0,0,NA,1,0,NA,0,0,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"plankton","schooling",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LC","none",0,NA,NA,NA,NA,NA,NA,NA,NA
"Actinopterygii","Tetraodontiformes","Molidae","Masturus","Masturus lanceolatus",NA,"species","adult","species level info","medium",NA,670,8.9,17.6,12.1,"mesopelagic","epipelagic",NA,"oceanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bathypelagic",1,NA,NA,"Bakenhaster, M. D. & Knight-Gray, J. S. New diet data for <I>Mola mola</I> and <I>Masturus lanceolatus</I> (Tetraodontiformes: Molidae) off Florida’s Atlantic coast with discussion of historical context. BMS 92, 497–511 (2016).","10.5343/bms.2016.1059",NA,NA,NA,NA,0,"pelagic",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"compressiform",NA,NA,337,"TL",NA,"Froese, R. & Pauly, D. FishBase. FishBase https://www.fishbase.se/search.php (2023).","https://www.fishbase.se/summary/Masturus-lanceolatus.html",NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,1,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"solitary","solitary","shoaling",NA,NA,NA,NA,NA,NA,NA,NA,3.61,0.43,"Species","LC","none",0,NA,NA,NA,NA,NA,NA,NA,NA
"Actinopterygii","Perciformes","Carangidae","Trachurus","Trachurus trachurus",NA,"species","larva","species level info, but not a lot out there","medium",0,1050,10.6,16.6,13.3,"epipelagic",NA,NA,"coastal","continental shelf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"Barange, M., Pillar, SC., Huse, I. & Hutchings, L. Vertical migration, catchability and acoustic assessment of semi-pelagic Cape horse mackerel Trachurus trachurus capensis in the southern Benguela. African Journal of Marine Science 27, 459–469 (2005).","10.2989/18142320509504104",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"fusiform",0.18,"BL",2.5,"SL","NH: amend, took the max length of post-flexion here. Length at metamorphosis is an estimate based off of the cited paper. They said they couldn't come up with a definitive number. So I am going with the middle point in the range they listed in the paper. They said it could be variable, and said the tested fish from 6mm-25mm is late-post lavae to juvenile","Froese, R. & Pauly, D. FishBase. FishBase https://www.fishbase.se/search.php (2023).","https://www.fishbase.se/summary/Trachurus-trachurus.html","Van Beveren, E., Klein, M., Serrão, E. A., Gonçalves, E. J. & Borges, R. Early life history of larvae and early juvenile Atlantic horse mackerel Trachurus trachurus off the Portuguese west coast. Fisheries Research 183, 111–118 (2016).","10.1016/j.fishres.2016.05.018",NA,NA,NA,NA,0,0,NA,1,0,NA,1,0,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"plankton","schooling",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VU","none",0,"Froese, R. & Pauly, D. FishBase. FishBase https://www.fishbase.se/search.php (2023).","https://www.fishbase.se/summary/Trachurus-trachurus.html",NA,NA,NA,NA,NA,NA
"Malacostraca","Decapoda","Polybiidae","Polybius","Polybius henslowii",NA,"species","larva","almost nothing known","low",NA,NA,NA,NA,NA,"epipelagic",NA,NA,"continental shelf","coastal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Possible, but not documented and a known fisheries species","Figure 13","Bartilotti, C. A. V. Decapod crustacean larvae dynamics in the west continental coast of Portugal: the region adjacent to Aveiro Coastal Lagoon as model. Universidade do Algarve 1–221 (2010).","https://core.ac.uk/download/pdf/61511864.pdf#page=49",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Documented as hyperabundant; however several authors claim that females can migrate in the water column during the spawning season.",NA,NA,NA,NA,NA,NA,NA,"globiform",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,1,0,NA,0,0,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"plankton","schooling",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NE","none",0,NA,NA,NA,NA,NA,NA,NA,NA
"Actinopterygii","Aulopiformes","Anotopteridae","Anotopterus","Anotopterus nikparini",NA,"species","larva","almost nothing known about juvenile life stages","low",NA,NA,NA,NA,NA,"mesopelagic","epipelagic",NA,"oceanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Described for genus, A. pharao",NA,"Beamish, R. J. et al. The ecology, distribution, and abundance of midwater fishes of the Subarctic Pacific gyres. Progress in Oceanography 43, 399–442 (1999).","10.1016/S0079-6611(99)00017-8",NA,NA,NA,NA,0,"unlikely, pelagic",NA,NA,NA,NA,NA,NA,NA,NA,1,"based off other life stages, would likely have seasonal abundances",NA,NA,NA,NA,NA,NA,NA,"elongated",NA,NA,NA,NA,NA,"Froese, R. & Pauly, D. FishBase. FishBase https://www.fishbase.se/search.php (2023).","https://www.fishbase.se/summary/Anotopterus-nikparini.html",NA,NA,NA,NA,NA,NA,0,0,NA,1,0,NA,0,0,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"plankton","schooling",NA,NA,"Found in trawls in schooling to shoaling sized aggregations","Beamish, R. J. et al. The ecology, distribution, and abundance of midwater fishes of the Subarctic Pacific gyres. Progress in Oceanography 43, 399–442 (1999).","10.1016/S0079-6611(99)00017-8",NA,NA,NA,NA,NA,NA,NA,"LC","none",0,NA,NA,NA,NA,NA,NA,NA,NA
"Actinopterygii","Aulopiformes","Anotopteridae","Anotopterus","Anotopterus pharao",NA,"species","larva","almost nothing known about juvenile life stages","low",NA,NA,NA,NA,NA,"mesopelagic","epipelagic",NA,"oceanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Described for genus, A. pharao",NA,"Beamish, R. J. et al. The ecology, distribution, and abundance of midwater fishes of the Subarctic Pacific gyres. Progress in Oceanography 43, 399–442 (1999).","10.1016/S0079-6611(99)00017-8",NA,NA,NA,NA,0,"unlikely, pelagic",NA,NA,NA,NA,NA,NA,NA,NA,1,"based off other life stages, would likely have seasonal abundances",NA,NA,NA,NA,NA,NA,NA,"elongated",0.38,"BL",5,"SL","NH: Used BL for larvae. ZR: Unsure if 'minimum' as it was one caught. But thought this was the best place for that value. Length at transformation was >50mm, not sure if that meant 50mm though","Neira, F. J. & Potter, I. C. Movement of larval fishes through the entrance channel of a seasonally open estuary in Western Australia. Estuarine, Coastal and Shelf Science 35, 213–224 (1992).","10.1016/S0272-7714(05)80114-3",NA,NA,NA,NA,NA,NA,0,0,NA,1,0,NA,0,0,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"plankton","schooling",NA,NA,"Found in trawls in schooling to shoaling sized aggregations","Beamish, R. J. et al. The ecology, distribution, and abundance of midwater fishes of the Subarctic Pacific gyres. Progress in Oceanography 43, 399–442 (1999).","10.1016/S0079-6611(99)00017-8",NA,NA,NA,NA,NA,NA,NA,"LC","none",0,NA,NA,NA,NA,NA,NA,NA,NA
"Cephalopoda","Octopoda","Octopodidae","Scaeurgus","Scaeurgus unicirrhus",NA,"species","juvenile","almost nothing known","low",100,800,10.5,22.1,14.7,"epipelagic","demersal",NA,"continental shelf","continental slope",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"benthic",1,"Postlarvae are still planktonic.",NA,"Bello, G. First record of paralarvae of Scaeurgus unicirrhus (Cephalopoda: Octopodidae). Journal of Plankton Research 26, 1555–1558 (2004).","10.1093/plankt/fbh130",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"The analysis if the yield maps in numbers showed some seasonal variation in the distribution pattern of the unihorn octopus (dig.). Due to the geographical and seasonal constraints however, a correlation of this variation with a migratory habit was not clear.","Ciavaglia, E. & Manfredi, C. Distribution and some biological aspects of cephalopods in the North and Central Adriatic. Bollettino malacologico 45, 61–69 (2009).","http://www.societaitalianadimalacologia.it/Bollettino/Supplemento%208/13_Ciavaglia.pdf","Ragonese, S., Jereb, P. & Di Stefano, L. Occurence of the unihorn octopus Scaergus unicirrhus in the Sicilian Channel. II - Bathymetric distribution. Rapp. Comm. int. Mer Médit. 33, 306 (1992).","https://ciesm.org/online/archives/abstracts/pdf/33/PG_0278.pdf",NA,NA,NA,"fusiform",2,"ML",5,"ML","""20–79 mm, juveniles to adults—are reported"" so I am assuming 20mm is minimum juvenile","Bello, G. First record of paralarvae of Scaeurgus unicirrhus (Cephalopoda: Octopodidae). Journal of Plankton Research 26, 1555–1558 (2004).","10.1093/plankt/fbh130",NA,NA,NA,NA,NA,NA,0,0,NA,0,1,"pattern",0,0,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"schooling","schooling",NA,NA,"schooling juveniles","Romeo, T. et al. Pelagic cephalopods of the central Mediterranean Sea determined by the analysis of the stomach content of large fish predators. Helgol Mar Res 66, 295–306 (2012).","10.1007/s10152-011-0270-3",NA,NA,NA,NA,NA,NA,NA,"NE","none",0,"Google Images. https://images.google.com/ (2023).","https://images.google.com/",NA,NA,NA,NA,NA,NA
"Actinopterygii","Gasterosteiformes","Gasterosteidae","Gasterosteus","Gasterosteus aculeatus","Gasterosteus aculeatus; Gasteracanthus cataphractus Pallas, 1814; Gasterosteus algeriensis Sauvage, 1874; Gasterosteus argentatissimus Blanchard, 1866; Gasterosteus argyropomus Cuvier, 1829; Gasterosteus atkinsii Bean, 1879; Gasterosteus bailloni Blanchard, 1866; Gasterosteus biaculeatus Mitchill, 1815; Gasterosteus bispinosus Walbaum, 1792; Gasterosteus brachycentrus Cuvier, 1829; Gasterosteus cuvieri Girard, 1850; Gasterosteus dimidiatus Reinhardt, 1837 (synonym); Gasterosteus elegans Blanchard, 1866; Gasterosteus gymnurus Cuvier, 1829; Gasterosteus inopinatus Girard, 1854; Gasterosteus insculptus Richardson, 1855; Gasterosteus intermedius Girard, 1856; Gasterosteus leiurus Cuvier, 1829; Gasterosteus loricatus Reinhardt, 1837; Gasterosteus neoboracensis DeKay, 1842; Gasterosteus neustrianus Blanchard, 1866; Gasterosteus niger Cuvier, 1829; Gasterosteus noveboracensis Cuvier, 1829; Gasterosteus obolarius Cuvier, 1829; Gasterosteus plebeius Girard, 1854; Gasterosteus pugetti Girard, 1856; Gasterosteus semiarmatus Cuvier, 1829 (synonym); Gasterosteus semiloricatus Cuvier, 1829; Gasterosteus serratus Ayres, 1855; Gasterosteus suppositus Sauvage, 1874; Gasterosteus teraculeatus Lacepède, 1801; Gasterosteus tetracanthus Cuvier, 1829; Gasterosteus texanus Sauvage, 1874; Gasterosteus trachurus Cuvier, 1829; Gasterosteus williamsoni Girard, 1854; Gastrosteus aculeatus (Linnaeus, 1758) (synonym)","species","adult","decent - species level info","high",0,100,2,13.5,8,"demersal","epipelagic",NA,"coastal","freshwater",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"benthopelagic",1,"Extensive sampling in the lake and likelihood-based modeling revealed that sticklebacks displayed a diel vertical migration, being closer to the surface at night than during the evening and early morning",NA,"Bollens, S. M. & Frost, B. W. Diel vertical migration in zooplankton: rapid individual response to predators. Journal of Plankton Research 13, 1359–1365 (1991).","10.1093/plankt/13.6.1359","Quinn, T. P., Kendall, N. W., Rich Jr., H. B. & Chasco, B. E. Diel vertical movements, and effects of infection by the cestode Schistocephalus solidus on daytime proximity of three-spined sticklebacks Gasterosteus aculeatus to the surface of a large Alaskan lake. Oecologia 168, 43–51 (2011).","10.1007/s00442-011-2071-4",NA,NA,1,NA,"Krause, J., Cheng, D., Kirkman, E. & Ruxton, G. Species-specific patterns of refuge use in fish: the role of metabolic expenditure and body length. Behav 137, 1113–1127 (2000).","10.1163/156853900502466",NA,NA,NA,NA,NA,NA,1,"anadromous",NA,NA,NA,NA,NA,NA,"anadromous","elongated",5.5,"TL",11,"TL",NA,"Froese, R. & Pauly, D. FishBase. FishBase https://www.fishbase.se/search.php (2023).","https://www.fishbase.se/summary/Gasterosteus-aculeatus.html",NA,NA,NA,NA,NA,NA,4,0,NA,0,1,"pattern",1,1,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"schooling","schooling",NA,NA,NA,"Froese, R. & Pauly, D. FishBase. FishBase https://www.fishbase.se/search.php (2023).","https://www.fishbase.se/summary/Gasterosteus-aculeatus.html",NA,NA,NA,NA,3.3,0.2,"Species","LC","minor commercial",0,NA,NA,NA,NA,NA,NA,NA,NA
"Malacostraca","Euphausiacea","Euphausiidae","Euphausia","Euphausia pacifica",NA,"species","larva","almost nothing known","low",NA,NA,NA,NA,NA,"epipelagic","mesopelagic",NA,"oceanic","continental slope",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Larvae (furcilia stages) exhibited very weak or nonexistent DVM, being more evenly distributed in the surface 50 m both day and night.",NA,"Bollens, S. M., Frost, B. W. & Lin, T. S. Recruitment, growth, and diel vertical migration of Euphausia pacifica in a temperate fjord. Marine Biology 114, 219–228 (1992).","10.1007/BF00349522",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"The population produced a large pulse of larvae (2 to 5 ram) in late spring of each year, apparently in response to the vernal phytoplankton bloom. Much lower abundances of larvae occurred during summer and autumn of each year, and larvae were completely absent during winter.","Bollens, S. M., Frost, B. W. & Lin, T. S. Recruitment, growth, and diel vertical migration of Euphausia pacifica in a temperate fjord. Marine Biology 114, 219–228 (1992).","10.1007/BF00349522",NA,NA,NA,NA,NA,"globiform",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,1,0,NA,0,0,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"plankton","schooling",NA,NA,"Euphausia pacifica can form large aggregations","Scripps Institution of Oceanography. Scripps Institution of Oceanography https://scripps.ucsd.edu/home (2023).","https://sio-legacy.ucsd.edu/zooplanktonguide/species/euphausia-pacifica",NA,NA,NA,NA,NA,NA,NA,"NE","none",0,NA,NA,NA,NA,NA,NA,NA,NA
"Malacostraca","Euphausiacea","Euphausiidae","Euphausia","Euphausia pacifica",NA,"species","juvenile","almost nothing known","low",100,1000,1.4,6.7,3.7,"epipelagic","mesopelagic",NA,"oceanic","continental slope",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"invariant DVM in the juveniles and adults",NA,"Bollens, S. M., Frost, B. W. & Lin, T. S. Recruitment, growth, and diel vertical migration of Euphausia pacifica in a temperate fjord. Marine Biology 114, 219–228 (1992).","10.1007/BF00349522",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Seasonal reproduction in euphausiids",NA,NA,NA,NA,NA,NA,NA,"elongated",NA,NA,1.1,"TL",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,"present",NA,NA,NA,NA,NA,"schooling","schooling",NA,NA,"Euphausia pacifica can form large aggregations","Scripps Institution of Oceanography. Scripps Institution of Oceanography https://scripps.ucsd.edu/home (2023).","https://sio-legacy.ucsd.edu/zooplanktonguide/species/euphausia-pacifica",NA,NA,NA,NA,NA,NA,NA,"NE","none",0,"Google Images. https://images.google.com/ (2023).","https://images.google.com/",NA,NA,NA,NA,NA,NA
"Actinopterygii","Clupeiformes","Engraulidae","Engraulis","Engraulis mordax",NA,"species","larva","decent - species level info","high",NA,NA,NA,NA,NA,"epipelagic",NA,NA,"coastal","continental shelf","estuarine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"strongly epibenthic during daylight",NA,"Brewer, G. D. & Kleppel, G. S. Diel vertical distribution of fish larvae and their prey in nearshore waters of southern California. Marine Ecology Progress Series 27, 217–226 (1986).","https://www.jstor.org/stable/24817412",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"seasonal spawning and recruitment","Methot, R. D. Seasonal variation in survival of larval northern anchovy, Engraulis mordax, estimated from the age distribution of juveniles. Fishery Bulletin 81, 741–750 (1983).","https://spo.nmfs.noaa.gov/sites/default/files/pdf-content/1983/814/methot.pdf",NA,NA,NA,NA,NA,"elongated",0.25,"SL",4,"SL","This ref is for min and max for larvae","Moser, H. G. The early stages of fishes in the California current region. CalCOFI Atlas 33, 1–1505 (1996).","https://calcofi.org/downloads/publications/atlases/CalCOFI_Atlas_33.pdf",NA,NA,NA,NA,NA,NA,0,0,NA,1,0,NA,0,0,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"plankton","schooling",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LC","none",0,NA,NA,NA,NA,NA,NA,NA,NA
"Actinopterygii","Perciformes","Ammodytidae","Ammodytoides","Ammodytoides gilli","Ammodytoides gilli; Ammodytes lucasanus Beebe & Tee-Van, 1938; Ammodytoides lucasanus (Beebe & Tee-Van, 1938); Bleekeria gilli Bean, 1897","species","larva","almost nothing known","low",NA,NA,NA,NA,NA,"epipelagic",NA,NA,"coastal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"demersal",1,"based on Ammodytes hexapterus","""Only A. hexapterus and G. macrocephalus showed significant diel dif- ferences in larval density, with high- est densities occurring at night""","Brodeur, R. & Rugen, W. C. Diel vertical distribution of ichthyoplankton in the northern Gulf of Alaska. Fishery Bulletin 92, 223–235 (1994).","https://www.researchgate.net/profile/Richard-Brodeur/publication/285731410_Diel_vertical_distribution_of_ichthyoplankton_in_the_northern_Gulf_of_Alaska/links/56952f3a08ae425c689823ac/Diel-vertical-distribution-of-ichthyoplankton-in-the-northern-Gulf-of-Alaska.pdf",NA,NA,NA,NA,0,"pelagic","Robertson, D. R. & Allen, G. R. Shorefishes of the Tropical Eastern Pacific: online information system. Smithsonian Tropical Research Institute https://biogeodb.stri.si.edu/sftep/en/pages (2015).","https://biogeodb.stri.si.edu/sftep/en/thefishes/species/1707",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"elongated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"planktonic","schooling",NA,NA,"present in research about ichthyoplankton, so assuming planktonic.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"LC","none",0,NA,NA,NA,NA,NA,NA,NA,NA
"Actinopterygii","Stomiiformes","Sternoptychidae","Maurolicus","Maurolicus imperatorius",NA,"species","juvenile","almost nothing known","low",0,400,NA,NA,NA,"mesopelagic","epipelagic",NA,"oceanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bathypelagic",1,"taken at genus",NA,"Brodeur, R. & Yamamura, O. Micronekton of the North Pacific - PICES Working Group 14 Final Report. PICES Scientific Report 30, 1–116 (2005).","https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.360.2364&rep=rep1&type=pdf",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"likely associated with seasonal thermocline","Sassa, C., Kawaguchi, K., Kinoshita, T. & Watanabe, C. Assemblages of vertical migratory mesopelagic fish in the transitional region of the western North Pacific. Fisheries Oceanography 11, 193–204 (2002).","10.1046/j.1365-2419.2002.00199.x",NA,NA,NA,NA,NA,"compressiform",NA,NA,4.25,"SL",NA,"Savinykh, V. F. & Baytalyuk, A. A. New data on biology of the pearlfish Maurolicus imperatorius (Sternopthychidae) from the Emperor Seamount Chain. J. Ichthyol. 50, 148–158 (2010).","10.1134/S0032945210020025",NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,1,0,NA,NA,NA,"Johnsen, S. Hide and Seek in the Open Sea: Pelagic Camouflage and Visual Countermeasures. Annu. Rev. Mar. Sci. 6, 369–392 (2014).","10.1146/annurev-marine-010213-135018","present",NA,NA,NA,NA,NA,"schooling; solitary","schooling","shoaling","solitary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LC","none",0,"Froese, R. & Pauly, D. FishBase. FishBase https://www.fishbase.se/search.php (2023).","https://www.fishbase.se/summary/Maurolicus-imperatorius.html",NA,NA,NA,NA,NA,NA
"Actinopterygii","Myctophiformes","Myctophidae","Protomyctophum","Protomyctophum crockeri",NA,"species","juvenile","almost nothing known, or species level info","low",100,500,2.8,8.8,4.6,"mesopelagic","epipelagic",NA,"oceanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pelagic-oceanic",0,NA,NA,"Brodeur, R. & Yamamura, O. Micronekton of the North Pacific - PICES Working Group 14 Final Report. PICES Scientific Report 30, 1–116 (2005).","https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.360.2364&rep=rep1&type=pdf",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"likely","Paxton, J. R. A Distributional Analysis for the Lanternfishes (Family Myctophidae) of the San Pedro Basin, California. Copeia 1967, 422–440 (1967).","10.2307/1442131",NA,NA,NA,NA,NA,"fusiform",1.5,"SL",NA,NA,NA,"Moser, H. G. The early stages of fishes in the California current region. CalCOFI Atlas 33, 1–1505 (1996).","https://calcofi.org/downloads/publications/atlases/CalCOFI_Atlas_33.pdf",NA,NA,NA,NA,NA,NA,0,0,NA,0,1,"bioluminescence",1,1,NA,NA,NA,"Johnsen, S. Hide and Seek in the Open Sea: Pelagic Camouflage and Visual Countermeasures. Annu. Rev. Mar. Sci. 6, 369–392 (2014).","10.1146/annurev-marine-010213-135018","present",NA,NA,NA,NA,NA,"schooling","schooling",NA,NA,"aggregate to avoid predation","Auster, P. J., Griswold, C. A., Youngbluth, M. J. & Bailey, T. G. Aggregations of myctophid fishes with other pelagic fauna. Environ Biol Fish 35, 133–139 (1992).","10.1007/BF00002187","Catul, V., Gauns, M. & Karuppasamy, P. K. A review on mesopelagic fishes belonging to family Myctophidae. Rev Fish Biol Fisheries 21, 339–354 (2011).","10.1007/s11160-010-9176-4",NA,NA,NA,NA,NA,"LC","none",0,"Froese, R. & Pauly, D. FishBase. FishBase https://www.fishbase.se/search.php (2023).","https://www.fishbase.se/summary/Protomyctophum-crockeri.html","Catul, V., Gauns, M. & Karuppasamy, P. K. A review on mesopelagic fishes belonging to family Myctophidae. Rev Fish Biol Fisheries 21, 339–354 (2011).","10.1007/s11160-010-9176-4","de Busserolles, F. & Marshall, N. J. Seeing in the deep-sea: visual adaptations in lanternfishes. Philosophical Transactions of the Royal Society B: Biological Sciences 372, 1–9 (2017).","10.1098/rstb.2016.0070",NA,NA
